country1;country2;nbLinkTmp;frameworkContract;weight
30321;AR;KZ;3;FP7;0.000119588615163836
30331;AL;KZ;1;FP7;3.98628717212788e-05
30341;JP;KZ;4;FP7;0.000159451486885115
30351;AZ;KZ;18;FP7;0.000717531690983018
30361;KZ;KZ;8;FP7;0.00031890297377023
30371;AM;KZ;15;FP7;0.000597943075819182
30381;GE;KZ;17;FP7;0.00067766881926174
3039;CL;KZ;2;FP7;7.97257434425576e-05
30401;BY;KZ;8;FP7;0.00031890297377023
30411;KG;KZ;17;FP7;0.00067766881926174
30421;DE;NE;11;FP7;0.000438491588934067
30431;ES;NE;4;FP7;0.000159451486885115
30441;AT;NE;5;FP7;0.000199314358606394
30451;EL;NE;1;FP7;3.98628717212788e-05
30461;FR;NE;3;FP7;0.000119588615163836
30471;IT;NE;3;FP7;0.000119588615163836
30481;CZ;NE;1;FP7;3.98628717212788e-05
30491;DK;NE;4;FP7;0.000159451486885115
30501;BE;NE;14;FP7;0.000558080204097903
30511;CH;NE;4;FP7;0.000159451486885115
30521;BJ;NE;2;FP7;7.97257434425576e-05
30531;CN;NE;2;FP7;7.97257434425576e-05
30541;EG;NE;1;FP7;3.98628717212788e-05
30551;BR;NE;7;FP7;0.000279040102048952
3056;AR;NE;5;FP7;0.000199314358606394
3057;BF;NE;2;FP7;7.97257434425576e-05
3058;NE;NE;2;FP7;7.97257434425576e-05
3059;KE;NE;4;FP7;0.000159451486885115
3060;CI;NE;1;FP7;3.98628717212788e-05
3061;BD;NE;2;FP7;7.97257434425576e-05
30621;LK;NE;1;FP7;3.98628717212788e-05
30631;ET;NE;2;FP7;7.97257434425576e-05
30641;GH;NE;3;FP7;0.000119588615163836
30651;MZ;NE;2;FP7;7.97257434425576e-05
30661;MV;NE;1;FP7;3.98628717212788e-05
30681;AL;AL;13;FP7;0.000518217332376624
30701;AL;AM;8;FP7;0.00031890297377023
30721;AM;AM;8;FP7;0.00031890297377023
30731;AT;BA;22;FP7;0.000876983177868134
30741;AU;BA;1;FP7;3.98628717212788e-05
30751;AL;BA;31;FP7;0.00123574902335964
30761;AZ;BA;2;FP7;7.97257434425576e-05
30781;AM;BA;12;FP7;0.000478354460655346
30791;BA;BA;22;FP7;0.000876983177868134
30801;DE;GE;67;FP7;0.00267081240532568
30811;ES;GE;47;FP7;0.0018735549709001
30821;AT;GE;26;FP7;0.00103643466475325
30831;EL;GE;70;FP7;0.00279040102048952
30841;FR;GE;57;FP7;0.00227218368811289
30851;FI;GE;8;FP7;0.00031890297377023
3086;CZ;GE;12;FP7;0.000478354460655346
30871;DK;GE;13;FP7;0.000518217332376624
30881;BE;GE;30;FP7;0.00119588615163836
30891;CY;GE;14;FP7;0.000558080204097903
30901;CH;GE;18;FP7;0.000717531690983018
30911;BG;GE;78;FP7;0.00310930399425975
30921;EE;GE;16;FP7;0.000637805947540461
30931;CA;GE;2;FP7;7.97257434425576e-05
30941;EG;GE;1;FP7;3.98628717212788e-05
30951;AU;GE;1;FP7;3.98628717212788e-05
30961;AL;GE;7;FP7;0.000279040102048952
30971;AZ;GE;23;FP7;0.000916846049589412
30991;AM;GE;34;FP7;0.00135533763852348
31001;BA;GE;7;FP7;0.000279040102048952
31011;GE;GE;23;FP7;0.000916846049589412
31021;BY;GE;27;FP7;0.00107629753647453
31031;DE;MD;74;FP7;0.00294985250737463
31041;ES;MD;44;FP7;0.00175396635573627
31051;AT;MD;29;FP7;0.00115602327991709
31061;EL;MD;79;FP7;0.00314916686598103
31071;FR;MD;62;FP7;0.00247149804671929
31081;IT;MD;64;FP7;0.00255122379016184
31091;FI;MD;6;FP7;0.000239177230327673
31101;IE;MD;3;FP7;0.000119588615163836
31111;CZ;MD;13;FP7;0.000518217332376624
31121;DK;MD;7;FP7;0.000279040102048952
31131;BE;MD;14;FP7;0.000558080204097903
31141;CY;MD;7;FP7;0.000279040102048952
31151;CH;MD;24;FP7;0.000956708921310691
31161;BG;MD;39;FP7;0.00155465199712987
31171;IL;MD;13;FP7;0.000518217332376624
31181;EE;MD;11;FP7;0.000438491588934067
31191;HU;MD;42;FP7;0.00167424061229371
31201;LV;MD;9;FP7;0.000358765845491509
31211;CA;MD;2;FP7;7.97257434425576e-05
31221;MA;MD;2;FP7;7.97257434425576e-05
31231;IN;MD;1;FP7;3.98628717212788e-05
31241;EG;MD;1;FP7;3.98628717212788e-05
31251;LT;MD;8;FP7;0.00031890297377023
3126;AU;MD;4;FP7;0.000159451486885115
31271;ID;MD;4;FP7;0.000159451486885115
31281;LU;MD;3;FP7;0.000119588615163836
31291;AL;MD;22;FP7;0.000876983177868134
31301;HR;MD;18;FP7;0.000717531690983018
31311;KR;MD;4;FP7;0.000159451486885115
31321;JP;MD;5;FP7;0.000199314358606394
31331;AZ;MD;14;FP7;0.000558080204097903
31341;KZ;MD;12;FP7;0.000478354460655346
31361;AM;MD;34;FP7;0.00135533763852348
31371;BA;MD;28;FP7;0.00111616040819581
31381;GE;MD;32;FP7;0.00127561189508092
31391;MD;MD;27;FP7;0.00107629753647453
31401;DZ;MD;1;FP7;3.98628717212788e-05
31411;JO;MD;2;FP7;7.97257434425576e-05
31421;BY;MD;22;FP7;0.000876983177868134
31431;KG;MD;5;FP7;0.000199314358606394
31441;DE;ME;43;FP7;0.00171410348401499
31451;ES;ME;36;FP7;0.00143506338196604
3146;AT;ME;26;FP7;0.00103643466475325
31471;EL;ME;49;FP7;0.00195328071434266
31481;FR;ME;47;FP7;0.0018735549709001
31491;IT;ME;42;FP7;0.00167424061229371
31501;FI;ME;2;FP7;7.97257434425576e-05
31511;IE;ME;8;FP7;0.00031890297377023
31521;CZ;ME;9;FP7;0.000358765845491509
31531;DK;ME;10;FP7;0.000398628717212788
31541;BE;ME;22;FP7;0.000876983177868134
31551;CY;ME;11;FP7;0.000438491588934067
31561;CH;ME;18;FP7;0.000717531690983018
31571;BG;ME;33;FP7;0.0013154747668022
31581;IL;ME;11;FP7;0.000438491588934067
31591;EE;ME;8;FP7;0.00031890297377023
31601;HU;ME;21;FP7;0.000837120306146855
31611;LV;ME;9;FP7;0.000358765845491509
31621;CA;ME;2;FP7;7.97257434425576e-05
31631;IS;ME;5;FP7;0.000199314358606394
31641;MA;ME;5;FP7;0.000199314358606394
31651;IN;ME;1;FP7;3.98628717212788e-05
3166;EG;ME;5;FP7;0.000199314358606394
31671;LT;ME;8;FP7;0.00031890297377023
31681;AU;ME;1;FP7;3.98628717212788e-05
31691;ID;ME;1;FP7;3.98628717212788e-05
31701;LU;ME;8;FP7;0.00031890297377023
31711;AL;ME;32;FP7;0.00127561189508092
31721;HR;ME;33;FP7;0.0013154747668022
31731;KR;ME;1;FP7;3.98628717212788e-05
31741;JP;ME;1;FP7;3.98628717212788e-05
31751;AZ;ME;2;FP7;7.97257434425576e-05
31771;AM;ME;8;FP7;0.00031890297377023
31781;BA;ME;31;FP7;0.00123574902335964
31791;GE;ME;6;FP7;0.000239177230327673
31801;MD;ME;20;FP7;0.000797257434425576
31811;ME;ME;25;FP7;0.00099657179303197
31821;DZ;ME;5;FP7;0.000199314358606394
31831;JO;ME;2;FP7;7.97257434425576e-05
31841;LB;ME;4;FP7;0.000159451486885115
3185;BY;ME;4;FP7;0.000159451486885115
31861;FO;ME;1;FP7;3.98628717212788e-05
31871;DE;DZ;25;FP7;0.00099657179303197
31881;AT;DZ;2;FP7;7.97257434425576e-05
31891;BE;DZ;17;FP7;0.00067766881926174
31901;CY;DZ;9;FP7;0.000358765845491509
31911;CH;DZ;5;FP7;0.000199314358606394
31921;BG;DZ;3;FP7;0.000119588615163836
31931;AU;DZ;1;FP7;3.98628717212788e-05
31941;BF;DZ;1;FP7;3.98628717212788e-05
31951;AL;DZ;1;FP7;3.98628717212788e-05
31961;BA;DZ;2;FP7;7.97257434425576e-05
31971;DZ;DZ;9;FP7;0.000358765845491509
31981;CL;DZ;1;FP7;3.98628717212788e-05
31991;DE;JO;35;FP7;0.00139520051024476
32001;ES;JO;32;FP7;0.00127561189508092
32011;AT;JO;5;FP7;0.000199314358606394
32021;EL;JO;28;FP7;0.00111616040819581
32031;FR;JO;31;FP7;0.00123574902335964
32041;IT;JO;54;FP7;0.00215259507294906
32051;IE;JO;6;FP7;0.000239177230327673
32061;DK;JO;6;FP7;0.000239177230327673
32071;BE;JO;9;FP7;0.000358765845491509
32081;CY;JO;15;FP7;0.000597943075819182
3209;CH;JO;4;FP7;0.000159451486885115
32101;BG;JO;1;FP7;3.98628717212788e-05
32111;IL;JO;15;FP7;0.000597943075819182
32121;HU;JO;6;FP7;0.000239177230327673
32131;IN;JO;2;FP7;7.97257434425576e-05
32141;EG;JO;36;FP7;0.00143506338196604
32151;HR;JO;2;FP7;7.97257434425576e-05
32161;BA;JO;1;FP7;3.98628717212788e-05
32171;GE;JO;1;FP7;3.98628717212788e-05
32181;DZ;JO;12;FP7;0.000478354460655346
32191;JO;JO;15;FP7;0.000597943075819182
32201;DE;LB;10;FP7;0.000398628717212788
32211;ES;LB;37;FP7;0.00147492625368732
32221;EL;LB;21;FP7;0.000837120306146855
32231;FR;LB;38;FP7;0.00151478912540859
32241;IT;LB;24;FP7;0.000956708921310691
32251;FI;LB;3;FP7;0.000119588615163836
32261;IE;LB;2;FP7;7.97257434425576e-05
32271;DK;LB;1;FP7;3.98628717212788e-05
32281;BE;LB;7;FP7;0.000279040102048952
32291;CY;LB;6;FP7;0.000239177230327673
32301;CH;LB;4;FP7;0.000159451486885115
3231;BG;LB;1;FP7;3.98628717212788e-05
32321;IL;LB;6;FP7;0.000239177230327673
32331;HU;LB;2;FP7;7.97257434425576e-05
32341;IN;LB;2;FP7;7.97257434425576e-05
32351;EG;LB;28;FP7;0.00111616040819581
32361;HR;LB;3;FP7;0.000119588615163836
32371;BA;LB;2;FP7;7.97257434425576e-05
32381;GE;LB;1;FP7;3.98628717212788e-05
32391;DZ;LB;14;FP7;0.000558080204097903
32401;JO;LB;14;FP7;0.000558080204097903
32411;LB;LB;4;FP7;0.000159451486885115
32421;CL;LB;2;FP7;7.97257434425576e-05
32431;DE;PS;23;FP7;0.000916846049589412
32441;ES;PS;23;FP7;0.000916846049589412
32451;NO;PS;2;FP7;7.97257434425576e-05
32461;AT;PS;2;FP7;7.97257434425576e-05
32471;EL;PS;8;FP7;0.00031890297377023
32481;FR;PS;24;FP7;0.000956708921310691
32491;IT;PS;46;FP7;0.00183369209917882
32501;NL;PS;3;FP7;0.000119588615163836
32511;IE;PS;2;FP7;7.97257434425576e-05
32521;CZ;PS;1;FP7;3.98628717212788e-05
32531;DK;PS;2;FP7;7.97257434425576e-05
32541;BE;PS;8;FP7;0.00031890297377023
32551;CY;PS;7;FP7;0.000279040102048952
32561;CH;PS;3;FP7;0.000119588615163836
32571;IL;PS;6;FP7;0.000239177230327673
32581;PL;PS;2;FP7;7.97257434425576e-05
32591;HU;PS;2;FP7;7.97257434425576e-05
32601;CA;PS;1;FP7;3.98628717212788e-05
32611;MA;PS;16;FP7;0.000637805947540461
32621;EG;PS;22;FP7;0.000876983177868134
32631;MT;PS;6;FP7;0.000239177230327673
32641;HR;PS;1;FP7;3.98628717212788e-05
32651;JP;PS;1;FP7;3.98628717212788e-05
32661;BA;PS;1;FP7;3.98628717212788e-05
32671;ME;PS;2;FP7;7.97257434425576e-05
32681;DZ;PS;7;FP7;0.000279040102048952
32691;JO;PS;14;FP7;0.000558080204097903
32701;LB;PS;9;FP7;0.000358765845491509
32711;PS;PS;1;FP7;3.98628717212788e-05
32721;CL;PS;1;FP7;3.98628717212788e-05
32731;ET;PS;1;FP7;3.98628717212788e-05
32741;AW;PS;1;FP7;3.98628717212788e-05
32751;DE;TN;77;FP7;0.00306944112253847
32761;ES;TN;118;FP7;0.0047038188631109
32771;NO;TN;7;FP7;0.000279040102048952
32781;AT;TN;11;FP7;0.000438491588934067
32791;EL;TN;55;FP7;0.00219245794467033
32801;FR;TN;121;FP7;0.00482340747827473
32811;IT;TN;159;FP7;0.00633819660368333
32821;PT;TN;34;FP7;0.00135533763852348
32831;SE;TN;5;FP7;0.000199314358606394
32841;FI;TN;8;FP7;0.00031890297377023
32851;NL;TN;41;FP7;0.00163437774057243
32861;IE;TN;15;FP7;0.000597943075819182
32871;CZ;TN;1;FP7;3.98628717212788e-05
32881;DK;TN;8;FP7;0.00031890297377023
32891;BE;TN;44;FP7;0.00175396635573627
32901;CY;TN;18;FP7;0.000717531690983018
32911;CH;TN;15;FP7;0.000597943075819182
32921;BG;TN;12;FP7;0.000478354460655346
32931;IL;TN;18;FP7;0.000717531690983018
32941;PL;TN;4;FP7;0.000159451486885115
32951;RO;TN;7;FP7;0.000279040102048952
32961;HU;TN;9;FP7;0.000358765845491509
32971;SI;TN;8;FP7;0.00031890297377023
32981;SK;TN;2;FP7;7.97257434425576e-05
32991;CA;TN;8;FP7;0.00031890297377023
33001;MA;TN;60;FP7;0.00239177230327673
33011;IN;TN;6;FP7;0.000239177230327673
33021;RU;TN;7;FP7;0.000279040102048952
33031;CN;TN;5;FP7;0.000199314358606394
33041;MX;TN;4;FP7;0.000159451486885115
33051;EG;TN;57;FP7;0.00227218368811289
33061;MT;TN;13;FP7;0.000518217332376624
33071;AU;TN;2;FP7;7.97257434425576e-05
33081;TH;TN;1;FP7;3.98628717212788e-05
33091;BR;TN;9;FP7;0.000358765845491509
33101;AR;TN;2;FP7;7.97257434425576e-05
33111;ID;TN;1;FP7;3.98628717212788e-05
33121;BF;TN;5;FP7;0.000199314358606394
33131;NG;TN;1;FP7;3.98628717212788e-05
33141;NZ;TN;3;FP7;0.000119588615163836
33151;AL;TN;4;FP7;0.000159451486885115
33161;HR;TN;12;FP7;0.000478354460655346
33171;RS;TN;1;FP7;3.98628717212788e-05
33181;KR;TN;1;FP7;3.98628717212788e-05
33191;KZ;TN;2;FP7;7.97257434425576e-05
3320;NE;TN;1;FP7;3.98628717212788e-05
33211;BA;TN;1;FP7;3.98628717212788e-05
33221;GE;TN;4;FP7;0.000159451486885115
33231;MD;TN;1;FP7;3.98628717212788e-05
33241;ME;TN;3;FP7;0.000119588615163836
33251;DZ;TN;36;FP7;0.00143506338196604
33261;JO;TN;26;FP7;0.00103643466475325
33271;LB;TN;17;FP7;0.00067766881926174
33281;PS;TN;20;FP7;0.000797257434425576
33291;TN;TN;19;FP7;0.000757394562704297
33301;CR;TN;1;FP7;3.98628717212788e-05
33311;CM;TN;2;FP7;7.97257434425576e-05
33321;PH;TN;1;FP7;3.98628717212788e-05
33331;KE;TN;11;FP7;0.000438491588934067
33341;SN;TN;8;FP7;0.00031890297377023
33351;CL;TN;4;FP7;0.000159451486885115
33361;BW;TN;2;FP7;7.97257434425576e-05
33371;LK;TN;4;FP7;0.000159451486885115
33381;SY;TN;12;FP7;0.000478354460655346
33391;ET;TN;11;FP7;0.000438491588934067
33401;GH;TN;3;FP7;0.000119588615163836
33411;PE;TN;3;FP7;0.000119588615163836
33421;MW;TN;2;FP7;7.97257434425576e-05
33431;LS;TN;2;FP7;7.97257434425576e-05
3344;MZ;TN;5;FP7;0.000199314358606394
33461;ML;TN;1;FP7;3.98628717212788e-05
33471;MU;TN;2;FP7;7.97257434425576e-05
33481;SA;TN;2;FP7;7.97257434425576e-05
33491;BI;TN;2;FP7;7.97257434425576e-05
33501;SZ;TN;2;FP7;7.97257434425576e-05
33511;AO;TN;1;FP7;3.98628717212788e-05
33521;MR;TN;1;FP7;3.98628717212788e-05
33531;AT;CR;6;FP7;0.000239177230327673
33541;BE;CR;10;FP7;0.000398628717212788
33551;CH;CR;6;FP7;0.000239177230327673
33561;CN;CR;2;FP7;7.97257434425576e-05
33571;CO;CR;13;FP7;0.000518217332376624
33581;AU;CR;1;FP7;3.98628717212788e-05
33591;BR;CR;14;FP7;0.000558080204097903
33601;AR;CR;11;FP7;0.000438491588934067
33611;CR;CR;2;FP7;7.97257434425576e-05
33621;CL;CR;12;FP7;0.000478354460655346
33631;BO;CR;1;FP7;3.98628717212788e-05
33651;BB;CR;1;FP7;3.98628717212788e-05
33661;AT;CV;3;FP7;0.000119588615163836
33671;BE;CV;6;FP7;0.000239177230327673
33681;CH;CV;1;FP7;3.98628717212788e-05
33691;BJ;CV;1;FP7;3.98628717212788e-05
33701;CN;CV;1;FP7;3.98628717212788e-05
33711;BR;CV;1;FP7;3.98628717212788e-05
33721;AR;CV;1;FP7;3.98628717212788e-05
33731;CM;CV;2;FP7;7.97257434425576e-05
33741;CI;CV;1;FP7;3.98628717212788e-05
33751;BW;CV;1;FP7;3.98628717212788e-05
33761;AO;CV;1;FP7;3.98628717212788e-05
33771;DE;PH;44;FP7;0.00175396635573627
33781;ES;PH;28;FP7;0.00111616040819581
33791;NO;PH;11;FP7;0.000438491588934067
33801;AT;PH;10;FP7;0.000398628717212788
33811;EL;PH;18;FP7;0.000717531690983018
33821;FR;PH;40;FP7;0.00159451486885115
33831;IT;PH;32;FP7;0.00127561189508092
33841;FI;PH;5;FP7;0.000199314358606394
33851;NL;PH;24;FP7;0.000956708921310691
33861;IE;PH;2;FP7;7.97257434425576e-05
33871;CZ;PH;4;FP7;0.000159451486885115
33881;DK;PH;12;FP7;0.000478354460655346
33891;BE;PH;12;FP7;0.000478354460655346
33901;CY;PH;1;FP7;3.98628717212788e-05
3391;CH;PH;19;FP7;0.000757394562704297
33921;BG;PH;5;FP7;0.000199314358606394
33931;IL;PH;3;FP7;0.000119588615163836
33941;EE;PH;2;FP7;7.97257434425576e-05
33951;HU;PH;9;FP7;0.000358765845491509
33961;LV;PH;1;FP7;3.98628717212788e-05
33971;CA;PH;1;FP7;3.98628717212788e-05
33981;MA;PH;1;FP7;3.98628717212788e-05
33991;IN;PH;18;FP7;0.000717531690983018
34001;CN;PH;12;FP7;0.000478354460655346
34011;MX;PH;1;FP7;3.98628717212788e-05
34021;LT;PH;1;FP7;3.98628717212788e-05
34031;AU;PH;5;FP7;0.000199314358606394
34041;BR;PH;4;FP7;0.000159451486885115
34051;ID;PH;14;FP7;0.000558080204097903
34061;NZ;PH;1;FP7;3.98628717212788e-05
3407;AL;PH;2;FP7;7.97257434425576e-05
3408;CV;PH;1;FP7;3.98628717212788e-05
3409;HR;PH;2;FP7;7.97257434425576e-05
3410;MK;PH;1;FP7;3.98628717212788e-05
3411;KR;PH;1;FP7;3.98628717212788e-05
3412;JP;PH;1;FP7;3.98628717212788e-05
3413;AM;PH;1;FP7;3.98628717212788e-05
3414;BA;PH;1;FP7;3.98628717212788e-05
3415;GE;PH;1;FP7;3.98628717212788e-05
3416;MD;PH;4;FP7;0.000159451486885115
3417;ME;PH;1;FP7;3.98628717212788e-05
3418;CM;PH;1;FP7;3.98628717212788e-05
3419;PH;PH;7;FP7;0.000279040102048952
3420;KE;PH;2;FP7;7.97257434425576e-05
3421;BD;PH;8;FP7;0.00031890297377023
3422;KH;PH;11;FP7;0.000438491588934067
3423;BY;PH;1;FP7;3.98628717212788e-05
3424;LA;PH;4;FP7;0.000159451486885115
3425;MY;PH;11;FP7;0.000438491588934067
3426;FO;PH;1;FP7;3.98628717212788e-05
3427;GH;PH;1;FP7;3.98628717212788e-05
34281;PE;PH;1;FP7;3.98628717212788e-05
34291;BN;PH;1;FP7;3.98628717212788e-05
34301;MM;PH;1;FP7;3.98628717212788e-05
34311;BE;BJ;10;FP7;0.000398628717212788
34321;BJ;BJ;1;FP7;3.98628717212788e-05
34331;BF;BJ;6;FP7;0.000239177230327673
34341;AO;BJ;1;FP7;3.98628717212788e-05
34351;DE;KE;68;FP7;0.00271067527704696
34361;ES;KE;57;FP7;0.00227218368811289
34371;AT;KE;27;FP7;0.00107629753647453
34381;EL;KE;12;FP7;0.000478354460655346
34391;FR;KE;59;FP7;0.00235190943155545
34401;IT;KE;45;FP7;0.00179382922745755
34411;FI;KE;12;FP7;0.000478354460655346
34421;IE;KE;14;FP7;0.000558080204097903
34431;CZ;KE;1;FP7;3.98628717212788e-05
34441;DK;KE;17;FP7;0.00067766881926174
34451;BE;KE;49;FP7;0.00195328071434266
34461;CY;KE;2;FP7;7.97257434425576e-05
34471;CH;KE;22;FP7;0.000876983177868134
34481;BG;KE;2;FP7;7.97257434425576e-05
34491;IL;KE;1;FP7;3.98628717212788e-05
34501;EE;KE;1;FP7;3.98628717212788e-05
3451;HU;KE;4;FP7;0.000159451486885115
34521;CA;KE;2;FP7;7.97257434425576e-05
34531;IN;KE;20;FP7;0.000797257434425576
34541;BJ;KE;2;FP7;7.97257434425576e-05
34551;CN;KE;11;FP7;0.000438491588934067
34561;CO;KE;3;FP7;0.000119588615163836
34571;EG;KE;12;FP7;0.000478354460655346
34581;AU;KE;2;FP7;7.97257434425576e-05
34591;BR;KE;11;FP7;0.000438491588934067
34601;GT;KE;1;FP7;3.98628717212788e-05
34611;AR;KE;4;FP7;0.000159451486885115
34621;ID;KE;5;FP7;0.000199314358606394
34631;BF;KE;11;FP7;0.000438491588934067
34641;CV;KE;3;FP7;0.000119588615163836
34651;HR;KE;3;FP7;0.000119588615163836
34661;CM;KE;6;FP7;0.000239177230327673
34671;KE;KE;10;FP7;0.000398628717212788
34681;BD;KE;4;FP7;0.000159451486885115
34691;CL;KE;1;FP7;3.98628717212788e-05
34701;BW;KE;5;FP7;0.000199314358606394
34711;EC;KE;1;FP7;3.98628717212788e-05
34721;ET;KE;16;FP7;0.000637805947540461
34731;GH;KE;13;FP7;0.000518217332376624
34741;GA;KE;4;FP7;0.000159451486885115
34751;CG;KE;1;FP7;3.98628717212788e-05
34761;BI;KE;3;FP7;0.000119588615163836
34771;AO;KE;1;FP7;3.98628717212788e-05
34781;BE;CI;3;FP7;0.000119588615163836
34791;CH;CI;1;FP7;3.98628717212788e-05
34801;BJ;CI;1;FP7;3.98628717212788e-05
34811;CG;CI;1;FP7;3.98628717212788e-05
34821;AO;CI;1;FP7;3.98628717212788e-05
34831;DE;UA;271;FP7;0.0108028382364666
34841;ES;UA;187;FP7;0.00745435701187914
34851;NO;UA;52;FP7;0.0020728693295065
34861;AT;UA;93;FP7;0.00370724707007893
34871;EL;UA;153;FP7;0.00609901937335566
34881;FR;UA;216;FP7;0.00861038029179622
34891;IT;UA;245;FP7;0.00976640357171331
34901;PT;UA;34;FP7;0.00135533763852348
34911;SE;UA;51;FP7;0.00203300645778522
34921;FI;UA;67;FP7;0.00267081240532568
34931;NL;UA;135;FP7;0.00538148768237264
34941;IE;UA;24;FP7;0.000956708921310691
34951;CZ;UA;49;FP7;0.00195328071434266
34961;DK;UA;64;FP7;0.00255122379016184
34971;BE;UA;137;FP7;0.0054612134258152
34981;CY;UA;26;FP7;0.00103643466475325
3499;CH;UA;61;FP7;0.00243163517499801
35001;TR;UA;160;FP7;0.00637805947540461
35011;BG;UA;153;FP7;0.00609901937335566
35021;IL;UA;26;FP7;0.00103643466475325
35031;EE;UA;20;FP7;0.000797257434425576
35041;PL;UA;96;FP7;0.00382683568524277
3505;RO;UA;134;FP7;0.00534162481065136
35061;HU;UA;63;FP7;0.00251136091844056
35071;LV;UA;11;FP7;0.000438491588934067
35081;SI;UA;31;FP7;0.00123574902335964
35091;SK;UA;29;FP7;0.00115602327991709
35101;CA;UA;6;FP7;0.000239177230327673
3511;IS;UA;8;FP7;0.00031890297377023
35121;MA;UA;15;FP7;0.000597943075819182
35131;IN;UA;4;FP7;0.000159451486885115
35141;RU;UA;158;FP7;0.00629833373196205
35151;CN;UA;11;FP7;0.000438491588934067
35161;MX;UA;3;FP7;0.000119588615163836
35171;EG;UA;6;FP7;0.000239177230327673
35181;MT;UA;15;FP7;0.000597943075819182
35191;LT;UA;19;FP7;0.000757394562704297
35201;AU;UA;7;FP7;0.000279040102048952
35211;TH;UA;2;FP7;7.97257434425576e-05
35221;BR;UA;5;FP7;0.000199314358606394
35231;AR;UA;5;FP7;0.000199314358606394
35241;TW;UA;2;FP7;7.97257434425576e-05
35251;LU;UA;13;FP7;0.000518217332376624
35261;NZ;UA;2;FP7;7.97257434425576e-05
35271;AL;UA;5;FP7;0.000199314358606394
35281;HR;UA;22;FP7;0.000876983177868134
35291;RS;UA;9;FP7;0.000358765845491509
35301;MK;UA;5;FP7;0.000199314358606394
35311;KR;UA;1;FP7;3.98628717212788e-05
35321;JP;UA;9;FP7;0.000358765845491509
35331;AZ;UA;13;FP7;0.000518217332376624
35341;KZ;UA;14;FP7;0.000558080204097903
35351;NE;UA;1;FP7;3.98628717212788e-05
3536;AM;UA;26;FP7;0.00103643466475325
35371;BA;UA;3;FP7;0.000119588615163836
35381;GE;UA;117;FP7;0.00466395599138962
35391;MD;UA;20;FP7;0.000797257434425576
35401;ME;UA;5;FP7;0.000199314358606394
35411;DZ;UA;1;FP7;3.98628717212788e-05
35421;LB;UA;2;FP7;7.97257434425576e-05
35431;TN;UA;11;FP7;0.000438491588934067
35441;PH;UA;1;FP7;3.98628717212788e-05
35451;KE;UA;1;FP7;3.98628717212788e-05
35461;UA;UA;120;FP7;0.00478354460655346
35471;SN;UA;1;FP7;3.98628717212788e-05
35481;CL;UA;3;FP7;0.000119588615163836
35491;BY;UA;41;FP7;0.00163437774057243
35501;KG;UA;2;FP7;7.97257434425576e-05
35511;MY;UA;1;FP7;3.98628717212788e-05
35521;ET;UA;1;FP7;3.98628717212788e-05
35531;GL;UA;1;FP7;3.98628717212788e-05
35541;TJ;UA;1;FP7;3.98628717212788e-05
35551;TM;UA;1;FP7;3.98628717212788e-05
35561;SA;UA;1;FP7;3.98628717212788e-05
35571;MO;UA;1;FP7;3.98628717212788e-05
35581;DE;IR;5;FP7;0.000199314358606394
35591;ES;IR;2;FP7;7.97257434425576e-05
35601;AT;IR;1;FP7;3.98628717212788e-05
35611;EL;IR;1;FP7;3.98628717212788e-05
35621;FR;IR;5;FP7;0.000199314358606394
35631;BE;IR;2;FP7;7.97257434425576e-05
35641;CH;IR;1;FP7;3.98628717212788e-05
35651;CN;IR;1;FP7;3.98628717212788e-05
35661;AU;IR;1;FP7;3.98628717212788e-05
35671;DE;SN;51;FP7;0.00203300645778522
35681;ES;SN;43;FP7;0.00171410348401499
35691;NO;SN;11;FP7;0.000438491588934067
35701;AT;SN;7;FP7;0.000279040102048952
35711;EL;SN;7;FP7;0.000279040102048952
35721;FR;SN;73;FP7;0.00290998963565335
35731;IT;SN;45;FP7;0.00179382922745755
35741;PT;SN;13;FP7;0.000518217332376624
35751;SE;SN;12;FP7;0.000478354460655346
35761;FI;SN;5;FP7;0.000199314358606394
35771;NL;SN;24;FP7;0.000956708921310691
35781;IE;SN;5;FP7;0.000199314358606394
35791;CZ;SN;4;FP7;0.000159451486885115
35801;DK;SN;12;FP7;0.000478354460655346
35811;BE;SN;26;FP7;0.00103643466475325
35821;CH;SN;10;FP7;0.000398628717212788
35831;IL;SN;1;FP7;3.98628717212788e-05
35841;PL;SN;2;FP7;7.97257434425576e-05
35851;RO;SN;2;FP7;7.97257434425576e-05
35861;HU;SN;2;FP7;7.97257434425576e-05
35871;SI;SN;2;FP7;7.97257434425576e-05
35881;SK;SN;2;FP7;7.97257434425576e-05
35891;CA;SN;1;FP7;3.98628717212788e-05
35901;MA;SN;8;FP7;0.00031890297377023
35911;IN;SN;4;FP7;0.000159451486885115
35921;RU;SN;2;FP7;7.97257434425576e-05
35931;BJ;SN;5;FP7;0.000199314358606394
35941;CN;SN;1;FP7;3.98628717212788e-05
35951;MX;SN;2;FP7;7.97257434425576e-05
35961;HT;SN;1;FP7;3.98628717212788e-05
35971;EG;SN;15;FP7;0.000597943075819182
35981;BR;SN;4;FP7;0.000159451486885115
35991;BF;SN;7;FP7;0.000279040102048952
36001;NG;SN;8;FP7;0.00031890297377023
36011;LU;SN;5;FP7;0.000199314358606394
36021;NZ;SN;1;FP7;3.98628717212788e-05
36031;AL;SN;1;FP7;3.98628717212788e-05
